Id,Name,Address,City,State,Zip,Phone,County,Type,Lowest Grade,Highest Grade
100169,PERRY MIDDLE SCHOOL,1200 18TH STREET,PERRY,IA,50220,(515) 465-3531,DALLAS COUNTY,Public,6,8
100168,PHENIX ELEMENTARY EARLY CHILDHOOD CENTER,415 7TH ST,WEST DES MOINES,IA,50265,(515) 633-6600,POLK COUNTY,Public,PK,3
100167,PHILLIPS ELEMENTARY,1701 LAY ST,DES MOINES,IA,50317,(515) 242-8431,POLK COUNTY,Public,PK,5
100166,Fort Dodge Phillips MS,1015 5TH AVE N,FORT DODGE,IA,50501,(515) 574-5711,WEBSTER COUNTY,Public,7,8
100165,PICKWICK ELEMENTARY SCHOOL,1306 W WILLIAMS,OTTUMWA,IA,52501,(641) 682-4502,WAPELLO COUNTY,Public,PK,6
100164,PIERCE ELEMENTARY SCHOOL,4343 MARILYN DR NE,CEDAR RAPIDS,IA,52402,(319) 558-2373,LINN COUNTY,Public,PK,5
100163,PIERSON ELEMENTARY SCHOOL,321 4TH STREET,PIERSON,IA,51048,(712) 375-5939,WOODBURY COUNTY,Public,5,5
100162,PIERSON MIDDLE SCHOOL,321 4TH ST,PIERSON,IA,51048,(712) 375-5939,WOODBURY COUNTY,Public,6,8
100161,PINEVIEW ELEMENTARY,1510 WASHINGTON AVE,IOWA FALLS,IA,50126,(641) 648-6410,HARDIN COUNTY,Public,PK,2
100160,PLEASANT HILL ELEMENTARY SCHOOL,4801 E OAKWOOD DR,DES MOINES,IA,50317,(515) 242-8432,POLK COUNTY,Public,PK,5
100159,PLEASANT VALLEY HIGH SCHOOL,604 BELMONT RD,BETTENDORF,IA,52722,(563) 332-5151,SCOTT COUNTY,Public,9,12
100158,PLEASANT VALLEY JUNIOR HIGH SCHOOL,3501 WISCONSIN ST,LECLAIRE,IA,52753,(563) 332-0200,SCOTT COUNTY,Public,7,8
100157,PLEASANT VIEW ELEMENTARY SCHOOL,6333 CROW CREEK RD,BETTENDORF,IA,52722,(563) 332-5575,SCOTT COUNTY,Public,KG,6
100156,Webster City Pleasant View Elementary,1901 WILLSON AVE,WEBSTER CITY,IA,50595,(515) 832-9241,HAMILTON COUNTY,Public,PK,1
100155,PLEASANTVILLE ELEMENTARY,415 JONES ST,PLEASANTVILLE,IA,50225,(515) 848-0566,MARION COUNTY,Public,PK,5
100154,PLEASANTVILLE HIGH SCHOOL,415 JONES ST,PLEASANTVILLE,IA,50225,(515) 848-0541,MARION COUNTY,Public,9,12
100153,PLEASANTVILLE MIDDLE SCHOOL,415 JONES ST,PLEASANTVILLE,IA,50225,(515) 848-0528,MARION COUNTY,Public,6,8
100152,Pocahontas Area Elementary,202 1ST AVE SW,POCAHONTAS,IA,50574,(712) 335-4642,POCAHONTAS COUNTY,Public,3,6
100151,Pocahontas Area MS & HS,205 2ND AVE NW,POCAHONTAS,IA,50574,(712) 335-4848,POCAHONTAS COUNTY,Public,7,12
100150,POCAHONTAS AREA REGIONAL LEARNING CENTER,202 1ST AVE SW,POCAHONTAS,IA,50574,(712) 335-3981,POCAHONTAS COUNTY,Public,9,12
100149,POLK ELEMENTARY SCHOOL,1500 B AVE NE,CEDAR RAPIDS,IA,52402,(319) 558-2475,LINN COUNTY,Public,PK,5
100148,POCAHONTAS AREA ELEMENTARY AT POMEROY,202 E HARRISON ST,POMEROY,IA,50575,(712) 468-2268,CALHOUN COUNTY,Public,PK,6
100147,POYNER ELEMENTARY,1138 CENTRAL AVE,EVANSDALE,IA,50707,(319) 433-1534,BLACK HAWK COUNTY,Public,KG,5
100146,PRAIRIE CITY ELEMENTARY SCHOOL,PO BOX 490,PRAIRIE CITY,IA,50228,(515) 994-2377,JASPER COUNTY,Public,PK,5
100145,PRAIRIE CREEK,401 76TH AVENUE SW,CEDAR RAPIDS,IA,52404,(319) 848-5310,LINN COUNTY,Public,5,6
100144,PRAIRIE CREST ELEMENTARY SCHOOL,401 76TH AVE SW,CEDAR RAPIDS,IA,52404,(319) 848-5280,LINN COUNTY,Public,PK,4
100143,PRAIRIE EDGE,401 76TH AVE SW,CEDAR RAPIDS,IA,52404,(319) 298-3406,LINN COUNTY,Public,KG,12
100142,PRAIRIE GROVE ELEMENTARY SCHOOL,PO BOX 287,JESUP,IA,50648,(319) 827-1700,BUCHANAN COUNTY,Public,KG,8
100141,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,401 76TH AVE SW,CEDAR RAPIDS,IA,52404,(319) 848-5230,LINN COUNTY,Public,PK,4
100140,PRAIRIE HIGH SCHOOL,401 76TH AVE SW,CEDAR RAPIDS,IA,52404,(319) 848-5340,LINN COUNTY,Public,10,12
100139,PRAIRIE POINT,401 76TH AVENUE SW,CEDAR RAPIDS,IA,52404,(319) 848-5500,LINN COUNTY,Public,7,9
100138,PRAIRIE RIDGE ELEMENTARY,401 76TH AVENUE SW,CEDAR RAPIDS,IA,52404,(319) 848-5100,LINN COUNTY,Public,PK,4
100137,Prairie Valley Elementary,P.O. BOX 128,CALLENDER,IA,50523,(515) 548-3265,WEBSTER COUNTY,Public,3,6
100136,PRAIRIE VALLEY HIGH SCHOOL,P.O. BOX 49,GOWRIE,IA,50543,(515) 352-3142,WEBSTER COUNTY,Public,9,12
100135,Prairie Valley MS & HS,3116 ZEARING AVE,FARNHAMVILLE,IA,50538,(515) 467-5700,CALHOUN COUNTY,Public,7,12
100134,PRAIRIE VIEW ELEMENTARY SCHOOL,401 76TH AVE SW,CEDAR RAPIDS,IA,52404,(319) 848-5260,LINN COUNTY,Public,PK,4
100133,PRAIRIEVIEW SCHOOL,655 SE UNIVERSITY AVE,WAUKEE,IA,50263,(515) 987-2770,DALLAS COUNTY,Public,8,9
100132,PRESCOTT ELEMENTARY SCHOOL,PO BOX 1,PRESCOTT,IA,50859,(641) 335-2211,ADAMS COUNTY,Public,PK,6
100131,PRESCOTT ELEMENTARY SCHOOL,1151 WHITE ST,DUBUQUE,IA,52001,(563) 552-4200,DUBUQUE COUNTY,Public,PK,5
100130,PRESTON ELEMENTARY SCHOOL,121 S MITCHELL,PRESTON,IA,52069,(563) 689-3431,JACKSON COUNTY,Public,KG,6
100129,PRESTON HIGH SCHOOL,121 S. MITCHELL ST,PRESTON,IA,52069,(563) 689-4221,JACKSON COUNTY,Public,7,12
100128,PUSEY ELEMENTARY SCHOOL,147 15TH AVE,COUNCIL BLUFFS,IA,51503,(712) 328-6463,POTTAWATTAMIE COUNTY,Public,PK,5
100127,READLYN ELEMENTARY SCHOOL,PO BOX 280,READLYN,IA,50668,(319) 279-3323,BREMER COUNTY,Public,KG,6
100126,RED OAK HIGH SCHOOL,2011 N 8TH ST,RED OAK,IA,51566,(712) 623-6610,MONTGOMERY COUNTY,Public,9,12
100125,RED OAK MIDDLE SCHOOL,308-A CORNING ST,RED OAK,IA,51566,(712) 623-6620,MONTGOMERY COUNTY,Public,6,8
100124,REINBECK ELEMENTARY SCHOOL,300 CEDAR STREET,REINBECK,IA,50669,(319) 345-2822,GRUNDY COUNTY,Public,KG,4
100123,REMSEN-UNION ELEMENTARY SCHOOL,511 ROOSEVELT ST,REMSEN,IA,51050,(712) 786-1192,PLYMOUTH COUNTY,Public,PK,5
100122,REMSEN-UNION HIGH SCHOOL,511 ROOSEVELT ST,REMSEN,IA,51050,(712) 786-1101,PLYMOUTH COUNTY,Public,9,12
100121,REMSEN-UNION MIDDLE SCHOOL,511 ROOSEVELT,REMSEN,IA,51050,(712) 786-1192,PLYMOUTH COUNTY,Public,6,8
100120,RICEVILLE ELEMENTARY SCHOOL,912 WOODLAND AVE,RICEVILLE,IA,50466,(641) 985-2288,HOWARD COUNTY,Public,KG,5
100119,RICEVILLE HIGH SCHOOL,912 WOODLAND AVE,RICEVILLE,IA,50466,(641) 985-2288,HOWARD COUNTY,Public,6,12
100118,RICHARDSON ELEMENTARY SCHOOL,3301 AVENUE L,FORT MADISON,IA,52627,(319) 372-2765,LEE COUNTY,Public,PK,3
100117,RIDGEWAY ELEMENTARY SCHOOL,435 COUNTY ST.,RIDGEWAY,IA,52165,(563) 737-2211,WINNESHIEK COUNTY,Public,PK,6
100116,RIGHT START PRE-SCHOOL,904 BROAD STREET,RED OAK,IA,51566,(712) 623-5455,MONTGOMERY COUNTY,Public,PK,PK
100115,EAST GREENE ELEMENTARY SCHOOL,PO BOX 290,RIPPEY,IA,50235,(515) 436-7721,GREENE COUNTY,Public,PK,4
100114,RIVER VALLEY ALTERNATIVE HIGH SCHOOL,PO BOX 8,CORRECTIONVILLE,IA,51016,(712) 372-4656,WOODBURY COUNTY,Public,9,12
100113,RIVER VALLEY ELEMENTARY,PO BOX 151,WASHTA,IA,51061,(712) 447-6318,CHEROKEE COUNTY,Public,PK,6
100112,RIVER VALLEY JUNIOR-SENIOR HIGH SCHOOL,P O BOX 8,CORRECTIONVILLE,IA,51016,(712) 372-4656,WOODBURY COUNTY,Public,7,12
100111,RIVER WOODS ELEMENTARY SCHOOL,2929 SE 22ND ST,DES MOINES,IA,50320,(515) 242-8433,POLK COUNTY,Public,PK,5
100110,RIVERBEND MIDDLE SCHOOL,1124 UNION ST.,IOWA FALLS,IA,50126,(641) 648-6430,HARDIN COUNTY,Public,7,8
100109,RIVERDALE HEIGHTS ELEM SCHOOL,2125 DEVILS GLEN RD,BETTENDORF,IA,52722,(563) 332-0525,SCOTT COUNTY,Public,KG,6
100108,RIVERSIDE COMMUNITY HIGH SCHOOL,P.O. BOX 428,OAKLAND,IA,51560,(712) 484-2291,POTTAWATTAMIE COUNTY,Public,9,12
100107,RIVERSIDE COMMUNITY MIDDLE SCHOOL,PO BOX 218,CARSON,IA,51525,(712) 484-2291,POTTAWATTAMIE COUNTY,Public,5,8
100106,RIVERSIDE ELEMENTARY,708 GLASS ST,OAKLAND,IA,51560,(712) 482-6296,POTTAWATTAMIE COUNTY,Public,PK,4
100105,RIVERSIDE ELEMENTARY SCHOOL,220 SCHNOEBELEN STREET,RIVERSIDE,IA,52327,(319) 648-2821,WASHINGTON COUNTY,Public,PK,5
100104,RIVERSIDE ELEMENTARY SCHOOL,733 F ST,FORT DODGE,IA,50501,(515) 955-8817,WEBSTER COUNTY,Public,PK,4
100103,RIVERSIDE ELEMENTARY SCHOOL,2303 RIVERSIDE BLVD,SIOUX CITY,IA,51109,(712) 279-6811,WOODBURY COUNTY,Public,PK,5
100102,Eagle Grove Robert Blue MS,1015 NW 2ND ST,EAGLE GROVE,IA,50533,(515) 448-4767,WRIGHT COUNTY,Public,5,8
100101,COON RAPIDS-BAYARD ELEMENTARY SCHOOL,PO BOX 297,COON RAPIDS,IA,50058,(712) 999-2845,CARROLL COUNTY,Public,PK,3
100100,ROBERT LUCAS ELEMENTARY SCHOOL,830 SOUTHLAWN DR,IOWA CITY,IA,52245,(319) 688-1140,JOHNSON COUNTY,Public,KG,6
100099,ROCK RUN ELEMENTARY,710 NORTH ST,IOWA FALLS,IA,50126,(641) 648-6420,HARDIN COUNTY,Public,3,5
100098,ROCK VALLEY ELEMENTARY SCHOOL,1712 20TH AVENUE,ROCK VALLEY,IA,51247,(712) 476-2769,SIOUX COUNTY,Public,PK,5
100097,ROCK VALLEY JR-SR HIGH SCHOOL,1712 20TH AVE,ROCK VALLEY,IA,51247,(712) 476-2701,SIOUX COUNTY,Public,6,12
100096,ROCKFORD JUNIOR-SENIOR ROCKFORD SENIOR HIGH,PO BOX 218,ROCKFORD,IA,50468,(641) 756-3813,FLOYD COUNTY,Public,7,12
100095,Rockwell City Lytton - South Central Calhoun Elementary,330 BROWER STREET,ROCKWELL CITY,IA,50579,(712) 297-8621,CALHOUN COUNTY,Public,3,3
100094,ROCKWELL CITY-LYTTON HIGH SCHOOL,1000 TONAWANDA AVE,ROCKWELL CITY,IA,50579,(712) 297-8111,CALHOUN COUNTY,Public,7,12
100093,ROGERS ELEMENTARY SCHOOL,406 SUMMIT ST,MARSHALLTOWN,IA,50158,(641) 754-1070,MARSHALL COUNTY,Public,KG,4
100092,ROLAND-STORY ELEMENTARY SCHOOL,900 HILLCREST DR,STORY CITY,IA,50248,(515) 733-4386,STORY COUNTY,Public,PK,4
100091,ROLAND-STORY HIGH SCHOOL,1009 STORY ST,STORY CITY,IA,50248,(515) 733-4329,STORY COUNTY,Public,9,12
100090,ROLAND-STORY MIDDLE SCHOOL,206 S MAIN ST,ROLAND,IA,50236,(515) 388-4348,STORY COUNTY,Public,5,8
100089,ROLLING GREEN ELEMENTARY SCHOOL,8100 AIRLINE AVENUE,URBANDALE,IA,50322,(515) 457-5900,POLK COUNTY,Public,PK,5
100088,Estherville Roosevelt Elementary,315 N 6TH STREET,ESTHERVILLE,IA,51334,(712) 362-2335,EMMET COUNTY,Public,3,4
100087,ROOSEVELT ELEMENTARY SCHOOL,2015 W 6TH ST,SIOUX CITY,IA,51103,(712) 279-6843,WOODBURY COUNTY,Public,PK,5
100086,ROOSEVELT ELEMENTARY SCHOOL,PO BOX 801,CHEROKEE,IA,51012,(712) 225-6760,CHEROKEE COUNTY,Public,PK,4
100085,ROOSEVELT ELEMENTARY SCHOOL,611 GREENWOOD DRIVE,IOWA CITY,IA,52246,(319) 688-1155,JOHNSON COUNTY,Public,PK,6
100084,ROOSEVELT ELEMENTARY SCHOOL,313 15TH ST. SE,MASON CITY,IA,50401,(641) 421-4415,CERRO GORDO COUNTY,Public,KG,5
100083,ROOSEVELT ELEMENTARY SCHOOL,517 N 17TH ST,COUNCIL BLUFFS,IA,51501,(712) 328-6528,POTTAWATTAMIE COUNTY,Public,PK,5
100082,ROOSEVELT HIGH SCHOOL,4419 CENTER ST,DES MOINES,IA,50312,(515) 242-7272,POLK COUNTY,Public,9,12
100081,ROOSEVELT MIDDLE SCHOOL,300 13TH ST NW,CEDAR RAPIDS,IA,52405,(319) 558-2153,LINN COUNTY,Public,6,8
100080,ROOSEVELT MIDDLE SCHOOL,1625 S. PENNYSLVANIA AVE,MASON CITY,IA,50401,(641) 421-4423,CERRO GORDO COUNTY,Public,6,8
100079,ROUNDY ELEMENTARY SCHOOL,1212 COLTON ST,COLUMBUS JUNCTION,IA,52738,(319) 728-6218,LOUISA COUNTY,Public,PK,6
100078,RRMR ELEMENTARY SCHOOL,PO BOX 218,ROCKFORD,IA,50468,(641) 756-3508,FLOYD COUNTY,Public,PK,6
100077,RUBY VAN METER SCHOOL,710 28TH ST,DES MOINES,IA,50312,(515) 242-8220,POLK COUNTY,Public,6,12
100076,RUE ELEMENTARY SCHOOL,3326 6TH AVENUE,COUNCIL BLUFFS,IA,51501,(712) 328-6540,POTTAWATTAMIE COUNTY,Public,PK,5
100075,RUNNELLS ELEMENTARY SCHOOL,6575 SE 116TH STREET,RUNNELLS,IA,50237,(515) 966-2068,POLK COUNTY,Public,KG,6
100074,RURAL ELEMENTARY SCHOOL #1,1099 AMISH BLVD,FAIRBANKS,IA,50629,(319) 635-2071,BUCHANAN COUNTY,Public,KG,8
100073,RURAL ELEMENTARY SCHOOL #2,2 CR C57 AND AMISH BLVD,FAIRBANKS,IA,50629,(319) 635-2071,BUCHANAN COUNTY,Public,KG,8
100072,RURAL ELEMENTARY SCHOOL #3,1503 130TH ST,FAIRBANKS,IA,50629,(319) 635-2071,BUCHANAN COUNTY,Public,KG,8
100071,RURAL ELEMENTARY SCHOOL #4,1153 DENISON AVE,FAIRBANKS,IA,50629,(319) 635-2071,BUCHANAN COUNTY,Public,KG,8
100070,Ruthven-Ayrshire Elementary School,PO BOX 159,RUTHVEN,IA,51358,(712) 837-5211,PALO ALTO COUNTY,Public,3,5
100069,Ruthven-Ayrshire High School,PO BOX 159,RUTHVEN,IA,51358,(712) 837-5212,PALO ALTO COUNTY,Public,9,12
100068,SABULA ELEMENTARY CENTER,PO BOX 307,SABULA,IA,52070,(563) 687-2427,JACKSON COUNTY,Public,3,5
100067,SABULA MIDDLE SCHOOL,PO BOX 307,SABULA,IA,52070,(563) 687-2427,JACKSON COUNTY,Public,6,8
100066,SAC-IDA ALTERNATIVE HIGH SCHOOL,600 CHESTNUT,BATTLE CREEK,IA,51006,(712) 365-4354,IDA COUNTY,Public,9,12
100065,SAGEVILLE ELEMENTARY SCHOOL,12015 SHERRILL RD,DUBUQUE,IA,52002,(563) 552-4300,DUBUQUE COUNTY,Public,KG,5
100064,SALEM ELEMENTARY SCHOOL,412 E. JACKSON ST.,SALEM,IA,52649,(319) 258-7799,HENRY COUNTY,Public,KG,5
100063,SAMUELSON ELEMENTARY SCHOOL,3929 BEL-AIRE RD,DES MOINES,IA,50311,(515) 242-8441,POLK COUNTY,Public,PK,5
100062,SAYDEL HIGH SCHOOL,5601 NE 7TH ST,DES MOINES,IA,50313,(515) 262-9325,POLK COUNTY,Public,9,12
100061,SCAVO ALTERNATIVE HIGH SCHOOL,1800 GRAND AVENUE,DES MOINES,IA,50309,(515) 242-7589,POLK COUNTY,Public,9,12
100060,SCHALLER-CRESTLAND HIGH SCHOOL,PO BOX 377,EARLY,IA,50535,(712) 273-5192,SAC COUNTY,Public,9,12
100059,RIDGE VIEW MIDDLE SCHOOL,P.O. BOX 249,SCHALLER,IA,51053,(712) 275-4267,SAC COUNTY,Public,6,8
100058,SCHLESWIG ELEMENTARY SCHOOL,PO BOX 250,SCHLESWIG,IA,51461,(712) 676-3314,CRAWFORD COUNTY,Public,PK,4
100057,SCHLESWIG MIDDLE-SCHOOL,P.O. BOX 250,SCHLESWIG,IA,51461,(712) 676-3313,CRAWFORD COUNTY,Public,5,8
100056,SCHULER ELEMENTARY SCHOOL,1100 LINN ST,ATLANTIC,IA,50022,(712) 243-1370,CASS COUNTY,Public,4,5
100055,Sentral - North Union Elementary - Sentral Campus,BOX 109,FENTON,IA,50539,(515) 889-2261,KOSSUTH COUNTY,Public,3,5
100054,SERGEANT BLUFF-LUTON ELEMENTARY SCHOOL,P.O. BOX 97,SERGEANT BLUFFS,IA,51054,(712) 943-5563,WOODBURY COUNTY,Public,3,5
100053,SERGEANT BLUFF-LUTON MIDDLE SCHOOL,BOX 97,SERGEANT BLUFFS,IA,51054,(712) 943-4235,WOODBURY COUNTY,Public,6,8
100052,SERGEANT BLUFF-LUTON PRIMARY SCHOOL,P. O. BOX 97,SERGEANT BLUFFS,IA,51054,(712) 943-5563,WOODBURY COUNTY,Public,PK,2
100051,SERGEANT BLUFF-LUTON SENIOR HIGH SCHOOL,BOX 97,SERGEANT BLUFFS,IA,51054,(712) 943-5561,WOODBURY COUNTY,Public,9,12
100050,SEYMOUR ELEMENTARY SCHOOL,100 SOUTH PARK,SEYMOUR,IA,52590,(641) 898-2291,WAYNE COUNTY,Public,PK,6
100049,SEYMOUR JUNIOR/SENIOR HIGH SCHOOL,100 SOUTH PARK,SEYMOUR,IA,52590,(641) 898-2291,WAYNE COUNTY,Public,7,12
100048,SHANNON ELEMENTARY SCHOOL,321 W SOUTH ST,MONTICELLO,IA,52310,(319) 465-5425,JONES COUNTY,Public,PK,1
100047,SHELDON HIGH SCHOOL,1700 EAST FOURTH STREET,SHELDON,IA,51201,(712) 324-2501,O'BRIEN COUNTY,Public,9,12
100046,SHELDON MIDDLE SCHOOL,310 23RD AVENUE,SHELDON,IA,51201,(712) 324-4346,O'BRIEN COUNTY,Public,5,8
100045,SHELL ROCK ELEMENTARY SCHOOL,214 N CHERRY ST,SHELL ROCK,IA,50670,(319) 885-4311,BUTLER COUNTY,Public,PK,4
100044,SHELLSBURG ELEMENTARY SCHOOL,BOX C,SHELLSBURG,IA,52332,(319) 436-4728,BENTON COUNTY,Public,PK,5
100043,SHENANDOAH ELEMENTARY SCHOOL,601 DR. CREIGHTON CIRCLE,SHENANDOAH,IA,51601,(712) 246-2520,PAGE COUNTY,Public,PK,4
100042,SHENANDOAH HIGH SCHOOL,1000 MUSTANG DR,SHENANDOAH,IA,51601,(712) 246-4727,PAGE COUNTY,Public,9,12
100041,SHENANDOAH MIDDLE SCHOOL,601 DR. CREIGHTON CIRCLE,SHENANDOAH,IA,51601,(712) 246-2520,PAGE COUNTY,Public,5,8
100040,SIBLEY OCHEYEDAN ELEMENTARY SCHOOL,416 9TH AVE,SIBLEY,IA,51249,(712) 754-3636,OSCEOLA COUNTY,Public,PK,4
100039,SIBLEY-OCHEYEDAN HIGH SCHOOL,120 11TH AVE NE,SIBLEY,IA,51249,(712) 754-3601,OSCEOLA COUNTY,Public,9,12
100038,SIBLEY-OCHEYEDAN MIDDLE SCHOOL,120 11TH AVE NE,SIBLEY,IA,51249,(712) 754-2542,OSCEOLA COUNTY,Public,5,8
100037,SIDNEY ELEMENTARY SCHOOL,PO BOX 609,SIDNEY,IA,51652,(712) 374-2647,FREMONT COUNTY,Public,PK,5
100036,SIDNEY HIGH SCHOOL,PO BOX 609,SIDNEY,IA,51652,(712) 374-2731,FREMONT COUNTY,Public,6,12
100035,SIGOURNEY ELEMENTARY,509 S. JEFFERSON,SIGOURNEY,IA,52591,(641) 622-2350,KEOKUK COUNTY,Public,PK,6
100034,SIGOURNEY JR-SR HIGH SCH,907 E PLEASANT VALLEY,SIGOURNEY,IA,52591,(641) 622-2010,KEOKUK COUNTY,Public,7,12
100033,SIGOURNEY PRESCHOOL,300 W KELLEY ST,SIGOURNEY,IA,52591,(641) 622-2566,KEOKUK COUNTY,Public,PK,PK
100032,SIOUX CENTER HIGH SCHOOL,550 9TH ST NE,SIOUX CENTER,IA,51250,(712) 722-2981,SIOUX COUNTY,Public,9,12
100031,SIOUX CENTER MIDDLE SCHOOL,550 9TH ST NE,SIOUX CENTER,IA,51250,(712) 722-3783,SIOUX COUNTY,Public,5,8
100030,Sioux Central Elementary School,4440 U.S. HWY 71,SIOUX RAPIDS,IA,50585,(712) 283-2571,BUENA VISTA COUNTY,Public,3,5
100029,Sioux Central High School,4440 U.S. HWY 71,SIOUX RAPIDS,IA,50585,(712) 283-2571,BUENA VISTA COUNTY,Public,9,12
100028,Sioux Central Middle School,4440 U.S. HWY 71,SIOUX RAPIDS,IA,50585,(712) 283-2571,BUENA VISTA COUNTY,Public,6,8
100027,SMITH ELEMENTARY SCHOOL,1623 REBECCA ST,SIOUX CITY,IA,51103,(712) 279-6845,WOODBURY COUNTY,Public,PK,5
100026,SMOUSE OPPORTUNITY SCHOOL (Grades 3-5),2820 CENTER ST,DES MOINES,IA,50312,(515) 242-8210,POLK COUNTY,Public,PK,5
100025,SOLON HIGH SCHOOL,600 W. 5TH STREET,SOLON,IA,52333,(319) 624-3401,JOHNSON COUNTY,Public,9,12
100024,SOLON MIDDLE SCHOOL,313 SOUTH IOWA STREET,SOLON,IA,52333,(319) 624-3401,JOHNSON COUNTY,Public,5,8
100023,SOUTH CLAY ELEMENTARY SCHOOL,BOX 68,GILLETT GROVE,IA,51341,(712) 835-2270,CLAY COUNTY,Public,PK,6
100022,SOUTH ELEMENTARY SCHOOL,204 WEST MADISON ST.,JEFFERSON,IA,50129,(515) 386-4168,GREENE COUNTY,Public,PK,PK
100021,SOUTH ELEMENTARY SCHOOL,201 SE 6TH ST,LEON,IA,50144,(641) 446-6521,DECATUR COUNTY,Public,PK,2
100020,South Hamilton Elementary,404 BLAINE ST,JEWELL,IA,50130,(515) 827-5096,HAMILTON COUNTY,Public,3,6
100019,South Hamilton MS & HS,315 DIVISION ST,JEWELL,IA,50130,(515) 827-5418,HAMILTON COUNTY,Public,7,12
100018,SOUTH HARDIN MIDDLE SCHOOL,PO BOX 129,HUBBARD,IA,50122,(641) 864-2211,HARDIN COUNTY,Public,6,8
100017,SOUTH O'BRIEN ELEM SCH PRIMGHAR CENTER,PO BOX P,PRIMGHAR,IA,51245,(712) 957-3755,O'BRIEN COUNTY,Public,PK,6
100016,SOUTH O'BRIEN SECONDARY SCHOOL,PO BOX 638,PAULLINA,IA,51046,(712) 949-3454,O'BRIEN COUNTY,Public,7,12
100015,SOUTH PAGE ELEMENTARY SCHOOL,BOX 98,COLLEGE SPRINGS,IA,51637,(712) 582-3212,PAGE COUNTY,Public,PK,4
100014,SOUTH PAGE SENIOR HIGH SCHOOL,BOX 98,COLLEGE SPRINGS,IA,51637,(712) 582-3211,PAGE COUNTY,Public,5,12
100013,SOUTH PRAIRIE ELEMENTARY,PO BOX 650,GRIMES,IA,50111,(515) 986-4057,POLK COUNTY,Public,PK,2
100012,SOUTH SIDE ELEMENTARY SCHOOL,PO BOX 336,HAMPTON,IA,50441,(641) 456-2261,FRANKLIN COUNTY,Public,KG,3
100011,SOUTH TAMA COUNTY ELEMENTARY SCHOOL,1611 COUNTRY CLUB DR,TAMA,IA,52339,(641) 484-3999,TAMA COUNTY,Public,PK,5
100010,SOUTH TAMA COUNTY HIGH SCHOOL,1715 HARDING ST,TAMA,IA,52339,(641) 484-4345,TAMA COUNTY,Public,9,12
100009,SOUTH TAMA COUNTY MIDDLE SCHOOL,201 S GREEN,TOLEDO,IA,52342,(641) 484-4121,TAMA COUNTY,Public,6,8
100008,SOUTH UNION ELEMENTARY SCHOOL,4201 SOUTH UNION,DES MOINES,IA,50315,(515) 242-8409,POLK COUNTY,Public,PK,5
100007,SOUTH WINNESHIEK ELEMENTARY SCHOOL,PO BOX 298,OSSIAN,IA,52161,(563) 532-9365,WINNESHIEK COUNTY,Public,PK,5
100006,SOUTH WINNESHIEK HIGH SCHOOL,PO BOX 430,CALMAR,IA,52132,(563) 562-3226,WINNESHIEK COUNTY,Public,9,12
100005,SOUTH WINNESHIEK MIDDLE SCHOOL,PO BOX 298,OSSIAN,IA,52161,(563) 532-9365,WINNESHIEK COUNTY,Public,6,8
100004,SOUTHDALE ELEMENTARY SCHOOL,627 ORCHARD DR,CEDAR FALLS,IA,50613,(319) 553-2900,BLACK HAWK COUNTY,Public,PK,6
100003,SOUTHEAST ELEMENTARY SCHOOL,809 4TH ST SE,WAVERLY,IA,50677,(319) 352-3582,BREMER COUNTY,Public,PK,4
100002,SOUTHEAST ELEMENTARY SCHOOL,1005 SE TRILEIN DR,ANKENY,IA,50021,(515) 965-9650,POLK COUNTY,Public,KG,5
100001,SOUTHEAST JUNIOR HIGH SCHOOL,2501 BRADFORD DR,IOWA CITY,IA,52240,(319) 688-1070,JOHNSON COUNTY,Public,7,8
100000,SOUTHEAST POLK HIGH SCHOOL,7945 NE UNIVERSITY,PLEASANT HILL,IA,50327,(515) 967-6631,POLK COUNTY,Public,9,12
99999,SOUTHEAST POLK JUNIOR HIGH SCHOOL,8031 NE UNIVERSITY,PLEASANT HILL,IA,50327,(515) 967-5509,POLK COUNTY,Public,7,8
99998,SOUTHEAST WARREN INTERMEDIATE,519 N WASHINGTON AVE,LACONA,IA,50139,(641) 534-4701,WARREN COUNTY,Public,4,6
99997,SOUTHEAST WARREN JR-SR HIGH SCHOOL,PO BOX 19,LIBERTY CENTER,IA,50145,(641) 466-3331,WARREN COUNTY,Public,7,12
99996,SOUTHEAST WARREN PRIMARY,BOX 315,MILO,IA,50166,(641) 942-6216,WARREN COUNTY,Public,PK,3
99995,SOUTHEAST WEBSTER JUNIOR HIGH,PO BOX 49,BURNSIDE,IA,50521,(515) 359-2235,WEBSTER COUNTY,Public,7,8
99994,SOUTHEAST WEBSTER GRAND HS,PO BOX 49,BURNSIDE,IA,50521,(515) 359-2235,WEBSTER COUNTY,Public,9,12
99993,Southern Cal - South Central Calhoun HS,PO BOX 45,LAKE CITY,IA,51449,(712) 464-7211,CALHOUN COUNTY,Public,9,12
99992,Spencer HS,PO BOX 200,SPENCER,IA,51301,(712) 262-1700,CLAY COUNTY,Public,9,12
99991,Spencer MS,P.O. BOX 200,SPENCER,IA,51301,(712) 262-3345,CLAY COUNTY,Public,6,8
99990,Spirit Lake Elementary,711 23RD STREET,SPIRIT LAKE,IA,51360,(712) 336-2822,DICKINSON COUNTY,Public,3,4
