190309000006, ADAIR-CASEY ELEMENTARY SCHOOL, 3384 INDIGO AVE., ADAIR, IA 50002, (641) 746-2242, Î¾Î¾-Î¾Î¾GUTHRIE COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
170016502287, FOCUS JR SAFE SCHOOL, 1805 W FLETCHER ST, VANDALIA, IL 62471, (618) 283-9311, åÊåÊ-åÊåÊFAYETTE COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
174014004040, JEFFERSON PRIMARY SCHOOL, 1500 W JEFFERSON ST, VANDALIA, IL 62471, (618) 283-5160, åÊåÊ-åÊåÊFAYETTE COUNTY COUNTY, Public, PK,1,,,,,,,,,,,,,,,,,,,
170001704868, OKAW AREA VOCATIONAL CENTER, 1109 N 8TH ST, VANDALIA, IL 62471, (618) 283-5150, åÊåÊ-åÊåÊFAYETTE COUNTY COUNTY, Public,11,12,,,,,,,,,,,,,,,,,,,
170016502272, THE NEW APPROACH SCHOOL, 1805 W FLETCHER ST, VANDALIA, IL 62471, (618) 283-9311, åÊåÊ-åÊåÊFAYETTE COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
174014004044, VANDALIA COMMUNITY HIGH SCHOOL, 1109 N 8TH ST, VANDALIA, IL 62471, (618) 283-5155, åÊåÊ-åÊåÊFAYETTE COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
174014004629, VANDALIA ELEMENTARY SCHOOL, 1017 W FLETCHER ST, VANDALIA, IL 62471, (618) 283-5166, åÊåÊ-åÊåÊFAYETTE COUNTY COUNTY, Public,2,4,,,,,,,,,,,,,,,,,,,
174014004045, VANDALIA JUNIOR HIGH SCHOOL, 1011 W FLETCHER ST, VANDALIA, IL 62471, (618) 283-5151, åÊåÊ-åÊåÊFAYETTE COUNTY COUNTY, Public,5,8,,,,,,,,,,,,,,,,,,,
A0301408, VANDALIA CHRISTIAN ACADEMY, 201 S 6TH ST, VANDALIA, IL 62471, (618) 283-9901, åÊåÊ-åÊåÊFAYETTE COUNTY, Private, KG,8,,,,,,,,,,,,,,,,,,,
171350001637, WEST SALEM GRADE SCHOOL, 105 E SCHOOL ST, WEST SALEM, IL 62476, (618) 456-8881, åÊåÊ-åÊåÊEDWARDS COUNTY COUNTY, Public, PK,8,,,,,,,,,,,,,,,,,,,
172038002296, WILLOW HILL ELEM SCHOOL, PO BOX 39, WILLOW HILL, IL 62480, (618) 455-3231, åÊåÊ-åÊåÊJASPER COUNTY COUNTY, Public, KG,KG,,,,,,,,,,,,,,,,,,,
170399000085, ARGENTA-OREANA HIGH SCHOOL, PO BOX 469, ARGENTA, IL 62501, (217) 795-4821, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
170399000086, ARGENTA-OREANA MIDDLE SCHOOL, PO BOX 439, ARGENTA, IL 62501, (217) 795-2163, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
170910004528, BOND PRIMARY, 105 N COLLEGE ST, ASSUMPTION, IL 62510, (217) 226-4022, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
170910000129, CENTRAL A & M MIDDLE SCHOOL404 , COLEGROVE ST, ASSUMPTION, IL 62510, (217) 226-4241, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
170910005138, KEMMERER VILLAGE SCHOOL, 941 N 2500 EAST RD, ASSUMPTION, IL 62510, (217) 226-4012, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
A9102445, KEMMERER VILLAGE SCHOOL, 941 N 2500 EAST RD, ASSUMPTION, IL 62510, (217) 226-4012, åÊåÊ-åÊåÊCHRISTIAN COUNTY, Private,6,12,,,,,,,,,,,,,,,,,,,
170012300877, MERIDIAN INTERMEDIATE SCHOOL, PO BOX 350, BLUE MOUND, IL 62513, (217) 692-2535, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,3,5,,,,,,,,,,,,,,,,,,,
170012300876, MERIDIAN MIDDLE SCHOOL, PO BOX 320, BLUE MOUND, IL 62513, (217) 692-2148, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
173945004859, TRI-CITY ELEM SCHOOL, PO BOX 290, BUFFALO, IL 62515, (217) 364-4035, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
173945003991, TRI-CITY HIGH SCHOOL, PO BOX 290, BUFFALO, IL 62515, (217) 364-4530, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
173945004860, TRI-CITY JR HIGH SCHOOL, PO BOX 290, BUFFALO, IL 62515, (217) 364-4530, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
171185001424, BRUSH COLLEGE ELEM SCHOOL, 575 N BRUSH COLLEGE RD, DECATUR, IL 62521, (217) 424-3185, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,6,,,,,,,,,,,,,,,,,,,
171185001405, EISENHOWER HIGH SCHOOL, 1200 S 16TH ST, DECATUR, IL 62521, (217) 424-3100, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
171185001403, ENTERPRISE ELEM SCHOOL, 2115 S TAYLOR RD, DECATUR, IL 62521, (217) 424-3245, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,6,,,,,,,,,,,,,,,,,,,
171185001398, GARFIELD MONTESSORI SCHOOL, 300 MEADOW TERRACE PL, DECATUR, IL 62521, (217) 424-3244, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,8,,,,,,,,,,,,,,,,,,,
171185005629, HOPE ACADEMY, 955 N ILLINOIS ST, DECATUR, IL 62521, (217) 424-3333, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,8,,,,,,,,,,,,,,,,,,,
171185005156, JOHNS HILL MAGNET SCHOOL, 1025 E JOHNS AVE, DECATUR, IL 62521, (217) 424-3196, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,8,,,,,,,,,,,,,,,,,,,
171185001423, MICHAEL E BAUM ELEM SCHOOL, 801 S LAKE RIDGE AVE, DECATUR, IL 62521, (217) 424-3259, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
171185001407, MUFFLEY ELEM SCHOOL, 88 S COUNTRY CLUB RD, DECATUR, IL 62521, (217) 424-3194, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
171185005840, PHOENIX ENRICHMENT CENTER, 1900 E CLEVELAND AVE, DECATUR, IL 62521, (217) 424-3210, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
171185001418, SOUTH SHORES ELEM SCHOOL, 2500 S FRANKLIN STREET RD, DECATUR, IL 62521, (217) 424-3243, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,6,,,,,,,,,,,,,,,,,,,
170019705839, ST MARYS ADOLESCENT ED PROGRAM, 1800 E LAKESHORE DR, DECATUR, IL 62521, (217) 464-5000, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,1,11,,,,,,,,,,,,,,,,,,,
171185001413, THOMAS JEFFERSON MIDDLE SCHOOL, 4735 E CANTRELL ST, DECATUR, IL 62521, (217) 424-3190, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,7,8,,,,,,,,,,,,,,,,,,,
A9501646, HILLSIDE BETHEL CHRISTIAN SCHOOL, 3575 E GREENHILL RD, DECATUR, IL 62521, (217) 429-5590, åÊåÊ-åÊåÊMACON COUNTY, Private, PK,12,,,,,,,,,,,,,,,,,,,
348658, HOLY FAMILY ELEMENTARY SCHOOL, 2400 S FRANKLIN ST RD, DECATUR, IL 62521, (217) 423-7049, åÊåÊ-åÊåÊMACON COUNTY, Private, PK,8,,,,,,,,,,,,,,,,,,,
A0301364, MARANATHA CHRISTIAN ACADEMY, 555 W IMBODEN DR, DECATUR, IL 62521, (217) 423-2452, åÊåÊ-åÊåÊMACON COUNTY, Private, KG,2,,,,,,,,,,,,,,,,,,,
171185001399, DENNIS ELEM SCHOOL, 1499 W MAIN ST, DECATUR, IL 62522, (217) 424-3236, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,6,,,,,,,,,,,,,,,,,,,
171185001400, DURFEE ELEM SCHOOL, 1000 W GRAND AVE, DECATUR, IL 62522, (217) 424-3255, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,6,,,,,,,,,,,,,,,,,,,
171185001411, MACARTHUR HIGH SCHOOL, 1155 N FAIRVIEW AVE, DECATUR, IL 62522, (217) 424-3156, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
171185001406, MARY W FRENCH ACADEMY, 520 W WOOD ST, DECATUR, IL 62522, (217) 424-3240, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,6,,,,,,,,,,,,,,,,,,,
170006804594, DECATUR AREA TECHNICAL ACADEMY, 300 E ELDORADO ST, DECATUR, IL 62523, (217) 424-3070, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,11,12,,,,,,,,,,,,,,,,,,,
171185000062, DECATUR AREA TECHNICAL ACADEMY, 300 E ELDORADO ST, DECATUR, IL 62523, (217) 424-3071, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,2,12,,,,,,,,,,,,,,,,,,,
170019703048, FUTURES UNLIMITED, 250 E WILLIAM ST, DECATUR, IL 62523, (217) 429-1054, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
170028504821, HEARTLAND REGION EFE/DUAL CREDIT, 300 E ELDORADO ST, DECATUR, IL 62523, (217) 424-3071, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
170019703057, MILLIGAN ACADEMY RSSP, 432 N WATER ST, DECATUR, IL 62523, (217) 422-6110, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,7,11,,,,,,,,,,,,,,,,,,,
348738, ST PATRICK SCHOOL, 412 N JACKSON ST, DECATUR, IL 62523, (217) 423-4351, åÊåÊ-åÊåÊMACON COUNTY, Private, PK,8,,,,,,,,,,,,,,,,,,,
171185001404, BENJAMIN FRANKLIN ELEM SCHOOL, 2440 N SUMMIT AVE, DECATUR, IL 62526, (217) 424-3220, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
171185001408, OAK GROVE ACCELERATED SCHOOL, 2160 W CENTER ST, DECATUR, IL 62526, (217) 424-3217, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
171185001432, PARSONS ACCELERATED SCHOOL, 3591 N MACARTHUR RD, DECATUR, IL 62526, (217) 876-8778, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,6,,,,,,,,,,,,,,,,,,,
171185005582, PERSHING EARLY LEARNING CENTER, 2912 N UNIVERSITY AVE, DECATUR, IL 62526, (217) 876-8327, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,KG,,,,,,,,,,,,,,,,,,,
171185004424, ROBERTSON CHARTER SCHOOL, 2240 E GEDDES AVE, DECATUR, IL 62526, (217) 428-7072, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, KG,8,,,,,,,,,,,,,,,,,,,
171185004100, STEPHEN DECATUR MIDDLE SCHOOL, 1 EDUCATIONAL PARK, DECATUR, IL 62526, (217) 876-8017, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,7,8,,,,,,,,,,,,,,,,,,,
171185001421, STEVENSON ACCELERATED SCHOOL, 3900 N NEELY AVE, DECATUR, IL 62526, (217) 876-8749, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
171185001414, WILLIAM HARRIS ELEM SCHOOL, 620 E GARFIELD AVE, DECATUR, IL 62526, (217) 424-3230, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
A0501505, ANTIOCH CHRISTIAN ACADEMY, 3475 N MAPLE AVE, DECATUR, IL 62526, (217) 875-0529, åÊåÊ-åÊåÊMACON COUNTY, Private, KG,6,,,,,,,,,,,,,,,,,,,
350601, LUTHERAN SCHOOL ASSOCIATION, 2001 E MOUND RD, DECATUR, IL 62526, (217) 233-2001, åÊåÊ-åÊåÊMACON COUNTY, Private, KG,12,,,,,,,,,,,,,,,,,,,
A9102504, NORTHWEST CHRISTIAN CAMPUS, 1306 N STANLEY AVE, DECATUR, IL 62526, (217) 429-0563, åÊåÊ-åÊåÊMACON COUNTY, Private, PK,12,,,,,,,,,,,,,,,,,,,
349141, OUR LADY OF LOURDES SCHOOL, 3950 LOURDES DR, DECATUR, IL 62526, (217) 877-4408, åÊåÊ-åÊåÊMACON COUNTY, Private, PK,8,,,,,,,,,,,,,,,,,,,
348895, ST TERESA HIGH SCHOOL, 2710 N WATER ST, DECATUR, IL 62526, (217) 875-2431, åÊåÊ-åÊåÊMACON COUNTY, Private,9,12,,,,,,,,,,,,,,,,,,,
170462000141, AUBURN JR HIGH AT DIVERNON, 303 E KENNEY ST, DIVERNON, IL 62530, (217) 628-3611, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,7,8,,,,,,,,,,,,,,,,,,,
170462005973, DIVERNON ELEM SCH, 303 E KENNEY ST, DIVERNON, IL 62530, (217) 628-3611, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public, PK,3,,,,,,,,,,,,,,,,,,,
171341004622, EDINBURG ELEM SCHOOL, 100 E MARTIN ST, EDINBURG, IL 62531, (217) 623-5733, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
171341001632, EDINBURG HIGH SCHOOL, 100 E MARTIN ST, EDINBURG, IL 62531, (217) 623-5733, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
171341004623, EDINBURG JR HIGH SCHOOL, 100 E MARTIN ST, EDINBURG, IL 62531, (217) 623-5733, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,7,8,,,,,,,,,,,,,,,,,,,
173066003188, FARMERSVILLE ELEM SCHOOL, PO BOX 170, FARMERSVILLE, IL 62533, (217) 227-3306, åÊåÊ-åÊåÊMONTGOMERY COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
170022304635, OKAW VALLEY INTERMEDIATE SCHOOL, 206 N MAIN ST, FINDLAY, IL 62534, (217) 756-8522, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public,4,5,,,,,,,,,,,,,,,,,,,
170022304224, OKAW VALLEY MIDDLE SCHOOL, 501 W DIVISION ST, FINDLAY, IL 62534, (217) 756-8521, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
172475004725, MAROA-FORSYTH GRADE SCHOOL, 641 E SHAFER ST, FORSYTH, IL 62535, (217) 877-2023, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
352675, DECATUR CHRISTIAN HIGH SCHOOL, 137 S GRANT ST, FORSYTH, IL 62535, (217) 877-5636, åÊåÊ-åÊåÊMACON COUNTY, Private, PK,12,,,,,,,,,,,,,,,,,,,
170032405627, HARRISTOWN ELEM SCHOOL, PO BOX 79, HARRISTOWN, IL 62537, (217) 963-2621, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,4,,,,,,,,,,,,,,,,,,,
170032405628, ILLIOPOLIS ELEM SCHOOL, 341 MATILDA ST, ILLIOPOLIS, IL 62539, (217) 486-7521, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
170032405626, SANGAMON VALLEY MIDDLE SCHOOL, 341 MATILDA ST, ILLIOPOLIS, IL 62539, (217) 486-2241, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
173664005070, SOUTH FORK ELEMENTARY SCHOOL, PO BOX 20, KINCAID, IL 62540, (217) 237-4331, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, PK,4,,,,,,,,,,,,,,,,,,,
173664005069, SOUTH FORK JR SR HIGH SCHOOL, PO BOX 20, KINCAID, IL 62540, (217) 237-4333, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,5,12,,,,,,,,,,,,,,,,,,,
170012300873, MERIDIAN HIGH SCHOOL, PO BOX 380, MACON, IL 62544, (217) 764-5233, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
170012300900, MERIDIAN PRIMARY SCHOOL, PO BOX 198, MACON, IL 62544, (217) 764-3896, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,2,,,,,,,,,,,,,,,,,,,
170017202368, CHRISMONT SAFE SCHOOL, PO BOX 187, MORRISONVILLE, IL 62546, (217) 526-3456, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,6,12,,,,,,,,,,,,,,,,,,,
172676004743, MORRISONVILLE ELEM SCHOOL, PO BOX 13, MORRISONVILLE, IL 62546, (217) 526-4441, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
172676002858, MORRISONVILLE HIGH SCHOOL, PO BOX 13, MORRISONVILLE, IL 62546, (217) 526-4432, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
172676002857, MORRISONVILLE JR HIGH SCHOOL, PO BOX 13, MORRISONVILLE, IL 62546, (217) 526-4432, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,7,8,,,,,,,,,,,,,,,,,,,
172729002891, MOUNT PULASKI ELEM SCHOOL, 119 N GARDEN ST, MOUNT PULASKI, IL 62548, (217) 792-7220, åÊåÊ-åÊåÊLOGAN COUNTY COUNTY, Public, PK,8,,,,,,,,,,,,,,,,,,,
172729002892, MOUNT PULASKI HIGH SCHOOL, 206 S SPRING ST, MOUNT PULASKI, IL 62548, (217) 792-3209, åÊåÊ-åÊåÊLOGAN COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
350554, ZION LUTHERAN GRADE SCHOOL, 203 S VINE ST, MOUNT PULASKI, IL 62548, (217) 792-5715, åÊåÊ-åÊåÊLOGAN COUNTY, Private, PK,8,,,,,,,,,,,,,,,,,,,
172739002907, MCGAUGHEY ELEM SCHOOL, 1320 W MAIN ST, MOUNT ZION, IL 62549, (217) 864-2711, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,1,,,,,,,,,,,,,,,,,,,
172739002909, MT ZION ELEM SCHOOL, 725 W MAIN ST, MOUNT ZION, IL 62549, (217) 864-3631, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,2,3,,,,,,,,,,,,,,,,,,,
172739002908, MT ZION HIGH SCHOOL, 305 S HENDERSON ST, MOUNT ZION, IL 62549, (217) 864-2363, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
172739002911, MT ZION INTERMEDIATE SCHOOL, 310 S HENDERSON ST, MOUNT ZION, IL 62549, (217) 864-2921, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,4,6,,,,,,,,,,,,,,,,,,,
172739002905, MT ZION JR HIGH SCHOOL, 315 S HENDERSON ST, MOUNT ZION, IL 62549, (217) 864-2369, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,7,8,,,,,,,,,,,,,,,,,,,
170910002875, CENTRAL A & M HIGH SCHOOL229 , E PINE ST, MOWEAQUA, IL 62550, (217) 768-3866, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
170910004747, GREGORY INTERMEDIATE, 221 E PINE ST, MOWEAQUA, IL 62550, (217) 768-3860, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
170032405625, SANGAMON VALLEY HIGH SCHOOL, PO BOX 200, NIANTIC, IL 62551, (217) 668-2392, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
170399000084, ARGENTA-OREANA ELEMENTARY SCHOOL, 400 W SOUTH ST, OREANA, IL 62554, (217) 468-2121, åÊåÊ-åÊåÊMACON COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
173063005653, JEFFERSON MIDDLE SCHOOL, PO BOX 377, PANA, IL 62557, (217) 567-3121, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public,5,6,,,,,,,,,,,,,,,,,,,
173063003183, LINCOLN ELEM SCHOOL, PO BOX 377, PANA, IL 62557, (217) 562-8500, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,2,4,,,,,,,,,,,,,,,,,,,
173063003184, PANA JR HIGH SCHOOL, PO BOX 377, PANA, IL 62557, (217) 562-6500, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,7,8,,,,,,,,,,,,,,,,,,,
173063003186, PANA SR HIGH SCHOOL, PO BOX 377, PANA, IL 62557, (217) 562-6600, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
173063003187, WASHINGTON ELEM SCHOOL, PO BOX 377, PANA, IL 62557, (217) 562-7500, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, PK,1,,,,,,,,,,,,,,,,,,,
2023591, FIRST BAPTIST CHRISTIAN ACADEMY, 114 MAPLE ST, PANA, IL 62557, (217) 562-5054, åÊåÊ-åÊåÊCHRISTIAN COUNTY, Private, PK,12,,,,,,,,,,,,,,,,,,,
348432, SACRED HEART SCHOOL, 3 E 4TH ST, PANA, IL 62557, (217) 562-2425, åÊåÊ-åÊåÊCHRISTIAN COUNTY, Private, PK,8,,,,,,,,,,,,,,,,,,,
173093004789, PAWNEE GRADE SCHOOL, 810 4TH ST, PAWNEE, IL 62558, (217) 625-2231, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public, PK,8,,,,,,,,,,,,,,,,,,,
173093003221, PAWNEE JR/SR HIGH SCH, 810 4TH ST, PAWNEE, IL 62558, (217) 625-2471, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
173066003190, LINCOLNWOOD HIGH SCHOOL, 507 N PRAIRIE ST, RAYMOND, IL 62560, (217) 229-4237, åÊåÊ-åÊåÊMONTGOMERY COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
173066003192, LINCOLNWOOD JR HIGH SCHOOL, 507 N PRAIRIE ST, RAYMOND, IL 62560, (217) 229-4237, åÊåÊ-åÊåÊMONTGOMERY COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
173066003191, RAYMOND GRADE SCHOOL, 505 N PRAIRIE ST, RAYMOND, IL 62560, (217) 229-3124, åÊåÊ-åÊåÊMONTGOMERY COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
173410003497, RIVERTON ELEM SCHOOL, PO BOX 470, RIVERTON, IL 62561, (217) 629-6001, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public, PK,4,,,,,,,,,,,,,,,,,,,
173410003498, RIVERTON HIGH SCHOOL, PO BOX 560, RIVERTON, IL 62561, (217) 629-6003, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
173410003499, RIVERTON MIDDLE SCHOOL, PO BOX 530, RIVERTON, IL 62561, (217) 629-6002, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,5,8,,,,,,,,,,,,,,,,,,,
173432003517, ROCHESTER ELEM SCHOOL, 707 W MAIN ST, ROCHESTER, IL 62563, (217) 498-9778, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public, PK,3,,,,,,,,,,,,,,,,,,,
173432003518, ROCHESTER HIGH SCHOOL, 1 ROCKET DR, ROCHESTER, IL 62563, (217) 498-9761, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
173432003519, ROCHESTER JR HIGH SCHOOL, 3 ROCKET DR, ROCHESTER, IL 62563, (217) 498-9761, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,7,8,,,,,,,,,,,,,,,,,,,
173432003520, ROCHESTER MIDDLE SCHOOL, 456 EDUCATION AVE, ROCHESTER, IL 62563, (217) 498-6215, åÊåÊ-åÊåÊSANGAMON COUNTY COUNTY, Public,4,6,,,,,,,,,,,,,,,,,,,
173609003738, MAIN STREET ELEMENTARY SCHOOL, 225 W MAIN ST, SHELBYVILLE, IL 62565, (217) 774-4731, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public,1,3,,,,,,,,,,,,,,,,,,,
173609003739, MOULTON ELEMENTARY SCHOOL, 1101 W NORTH 6TH ST, SHELBYVILLE, IL 62565, (217) 774-2169, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public,4,8,,,,,,,,,,,,,,,,,,,
170017504672, SHELBYVILLE BRIDGES, 201 E NORTH 12TH ST, SHELBYVILLE, IL 62565, (217) 774-1037, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public,6,11,,,,,,,,,,,,,,,,,,,
173609003740, SHELBYVILLE HIGH SCHOOL, 1001 W NORTH 6TH ST, SHELBYVILLE, IL 62565, (217) 774-3926, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
173609005522, SHELBYVILLE KINDERGARTEN CENTER, 1001 W NORTH 6TH ST, SHELBYVILLE, IL 62565, (217) 774-3926, åÊåÊ-åÊåÊSHELBY COUNTY COUNTY, Public, KG,KG,,,,,,,,,,,,,,,,,,,
173870004846, STONINGTON ELEM SCHOOL, 500 E NORTH, STONINGTON, IL 62567, (217) 325-3216, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
173870003934, MEMORIAL ELEM SCHOOL, 101 E ADAMS ST, TAYLORVILLE, IL 62568, (217) 287-7929, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
173870003935, NORTH ELEM SCHOOL, 805 N CHEROKEE ST, TAYLORVILLE, IL 62568, (217) 824-3315, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
173870003936, SOUTH ELEM SCHOOL, 1004 W PRAIRIE ST, TAYLORVILLE, IL 62568, (217) 824-2249, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
173870003937, TAYLORVILLE JR HIGH SCHOOL, 120 E BIDWELL ST, TAYLORVILLE, IL 62568, (217) 824-4924, åÊåÊ-åÊåÊCHRISTIAN COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
